Date,Open,High,Low,Volume,Close
5/12/1988,274.929993,275.619995,271.809998,144660000,274.929993
6/12/1988,274.929993,277.890015,274.619995,158340000,277.589996
7/12/1988,277.589996,279.01001,277.339996,148360000,278.130005
8/12/1988,278.130005,278.130005,276.549988,124150000,276.589996
9/12/1988,276.570007,277.820007,276.339996,133770000,277.029999
12/12/1988,277.029999,278.820007,276.519989,124160000,276.519989
13/12/1988,276.519989,276.519989,274.579987,132340000,276.309998
14/12/1988,276.309998,276.309998,274.579987,132350000,275.309998
15/12/1988,275.320007,275.619995,274.01001,136820000,274.279999
16/12/1988,274.279999,276.290009,274.279999,196480000,276.290009
19/12/1988,276.290009,279.309998,275.609985,162250000,278.910004
20/12/1988,278.910004,280.450012,277.470001,161090000,277.470001
21/12/1988,277.470001,277.829987,276.299988,147250000,277.380005
22/12/1988,277.380005,277.890015,276.859985,150510000,276.869995
23/12/1988,276.869995,277.98999,276.869995,81760000,277.869995
27/12/1988,277.869995,278.089996,276.73999,87490000,276.829987
28/12/1988,276.829987,277.549988,276.170013,110630000,277.079987
29/12/1988,277.079987,279.420013,277.079987,131290000,279.399994
30/12/1988,279.390015,279.779999,277.720001,127210000,277.720001
3/1/1989,277.720001,277.720001,273.809998,128500000,275.309998
4/1/1989,275.309998,279.75,275.309998,149700000,279.429993
5/1/1989,279.429993,281.51001,279.429993,174040000,280.01001
6/1/1989,280.01001,282.059998,280.01001,161330000,280.670013
9/1/1989,280.670013,281.890015,280.320007,163180000,280.980011
10/1/1989,280.980011,281.579987,279.440002,140420000,280.380005
11/1/1989,280.380005,282.01001,280.209991,148950000,282.01001
12/1/1989,282.01001,284.630005,282.01001,183000000,283.170013
13/1/1989,283.170013,284.119995,282.709991,132320000,283.869995
16/1/1989,283.869995,284.880005,283.630005,117380000,284.140015
17/1/1989,284.140015,284.140015,283.059998,143930000,283.549988
18/1/1989,283.549988,286.869995,282.649994,187450000,286.529999
19/1/1989,286.529999,287.899994,286.140015,192030000,286.910004
20/1/1989,286.899994,287.040009,285.75,166120000,286.630005
23/1/1989,287.850006,287.980011,284.5,141640000,284.5
24/1/1989,284.5,288.48999,284.5,189620000,288.48999
25/1/1989,288.48999,289.149994,287.970001,183610000,289.140015
26/1/1989,289.140015,292.619995,288.130005,212250000,291.690002
27/1/1989,291.690002,296.079987,291.690002,254870000,293.820007
30/1/1989,293.820007,295.130005,293.540009,167830000,294.98999
31/1/1989,294.98999,297.51001,293.570007,194050000,297.470001
1/2/1989,297.470001,298.329987,296.220001,215640000,297.089996
2/2/1989,297.089996,297.920013,295.809998,183430000,296.839996
3/2/1989,296.839996,297.660004,296.149994,172980000,296.970001
6/2/1989,296.970001,296.98999,294.959991,150980000,296.040009
7/2/1989,296.040009,300.339996,295.779999,217260000,299.630005
8/2/1989,299.619995,300.570007,298.410004,189420000,298.649994
9/2/1989,298.649994,298.790009,295.160004,224220000,296.059998
10/2/1989,296.059998,296.059998,291.959991,173560000,292.019989
13/2/1989,292.019989,293.070007,290.880005,143520000,292.540009
14/2/1989,292.540009,294.369995,291.410004,150610000,291.809998
15/2/1989,291.809998,294.420013,291.48999,154220000,294.23999
16/2/1989,294.23999,295.149994,294.220001,177450000,294.809998
17/2/1989,294.809998,297.119995,294.690002,159520000,296.76001
21/2/1989,296.76001,297.040009,295.160004,141950000,295.980011
22/2/1989,295.980011,295.980011,290.76001,163140000,290.910004
23/2/1989,290.910004,292.049988,289.829987,150370000,292.049988
24/2/1989,292.049988,292.049988,287.130005,160680000,287.130005
27/2/1989,287.130005,288.119995,286.26001,139900000,287.820007
28/2/1989,287.820007,289.420013,287.630005,147430000,288.859985
1/3/1989,288.859985,290.279999,286.459991,177210000,287.109985
2/3/1989,287.109985,290.320007,287.109985,161980000,289.950012
3/3/1989,289.940002,291.179993,289.440002,151790000,291.179993
6/3/1989,291.200012,294.809998,291.179993,168880000,294.809998
7/3/1989,294.809998,295.160004,293.5,172500000,293.869995
8/3/1989,293.869995,295.619995,293.51001,167620000,294.079987
9/3/1989,294.079987,294.690002,293.850006,143160000,293.929993
10/3/1989,293.929993,293.929993,291.600006,146830000,292.880005
13/3/1989,292.880005,296.179993,292.880005,140460000,295.320007
14/3/1989,295.320007,296.290009,294.630005,139970000,295.140015
15/3/1989,295.140015,296.779999,295.140015,167070000,296.670013
16/3/1989,296.670013,299.98999,296.660004,196040000,299.440002
17/3/1989,299.440002,299.440002,291.079987,242900000,292.690002
20/3/1989,292.690002,292.690002,288.559998,151260000,289.920013
21/3/1989,289.920013,292.380005,289.920013,142010000,291.329987
22/3/1989,291.329987,291.459991,289.899994,146570000,290.48999
23/3/1989,290.48999,291.51001,288.559998,153750000,288.980011
27/3/1989,288.980011,290.570007,288.070007,112960000,290.570007
28/3/1989,290.570007,292.320007,290.570007,146420000,291.589996
29/3/1989,291.589996,292.75,291.420013,144240000,292.350006
30/3/1989,292.350006,293.799988,291.5,159950000,292.519989
31/3/1989,292.519989,294.959991,292.519989,170960000,294.869995
3/4/1989,294.869995,297.040009,294.619995,164660000,296.390015
4/4/1989,296.399994,296.399994,294.720001,160680000,295.309998
5/4/1989,295.309998,296.429993,295.279999,165880000,296.23999
6/4/1989,296.220001,296.23999,294.519989,146530000,295.290009
7/4/1989,295.290009,297.619995,294.350006,156950000,297.160004
10/4/1989,297.160004,297.940002,296.850006,123990000,297.109985
11/4/1989,297.109985,298.869995,297.109985,146830000,298.48999
12/4/1989,298.48999,299.809998,298.48999,165200000,298.98999
13/4/1989,298.98999,299,296.269989,141590000,296.399994
14/4/1989,296.399994,301.380005,296.399994,169780000,301.359985
17/4/1989,301.359985,302.01001,300.709991,128540000,301.720001
18/4/1989,301.720001,306.25,301.720001,208650000,306.019989
19/4/1989,306.019989,307.679993,305.359985,191510000,307.149994
20/4/1989,307.149994,307.959991,304.529999,175970000,306.190002
21/4/1989,306.190002,309.609985,306.190002,187310000,309.609985
24/4/1989,309.609985,309.609985,307.829987,142100000,308.690002
25/4/1989,308.690002,309.649994,306.73999,165430000,306.75
26/4/1989,306.779999,307.299988,306.070007,146090000,306.929993
27/4/1989,306.929993,310.450012,306.929993,191170000,309.579987
28/4/1989,309.579987,309.649994,308.480011,158390000,309.640015
1/5/1989,309.640015,309.640015,307.399994,138050000,309.119995
2/5/1989,309.130005,310.450012,308.119995,172560000,308.119995
3/5/1989,308.119995,308.519989,307.109985,171690000,308.160004
4/5/1989,308.160004,308.399994,307.320007,153130000,307.769989
5/5/1989,307.769989,310.690002,306.980011,180810000,307.609985
8/5/1989,307.609985,307.609985,304.73999,135130000,306
9/5/1989,306,306.98999,304.059998,150090000,305.190002
10/5/1989,305.190002,306.25,304.850006,146000000,305.799988
11/5/1989,305.799988,307.339996,305.799988,151620000,306.950012
12/5/1989,306.950012,313.839996,306.950012,221490000,313.839996
15/5/1989,313.839996,316.160004,313.839996,179350000,316.160004
16/5/1989,316.160004,316.160004,314.98999,173100000,315.279999
17/5/1989,315.279999,317.940002,315.109985,191210000,317.480011
18/5/1989,317.480011,318.519989,316.540009,177480000,317.970001
19/5/1989,317.970001,321.380005,317.970001,242410000,321.23999
22/5/1989,321.23999,323.059998,320.450012,185010000,321.980011
23/5/1989,321.980011,321.980011,318.200012,187690000,318.320007
24/5/1989,318.320007,319.140015,317.579987,178600000,319.140015
25/5/1989,319.140015,319.600006,318.420013,154470000,319.170013
26/5/1989,319.170013,321.589996,319.140015,143120000,321.589996
30/5/1989,321.589996,322.529999,317.829987,151780000,319.049988
31/5/1989,319.049988,321.299988,318.679993,162530000,320.519989
1/6/1989,320.51001,322.570007,320.01001,223160000,321.970001
2/6/1989,321.970001,325.630005,321.970001,229140000,325.519989
5/6/1989,325.519989,325.929993,322.019989,163420000,322.029999
6/6/1989,322.029999,324.480011,321.269989,187570000,324.23999
7/6/1989,324.23999,327.390015,324.23999,213710000,326.950012
8/6/1989,326.950012,327.369995,325.920013,212310000,326.75
9/6/1989,326.75,327.320007,325.160004,173240000,326.690002
12/6/1989,326.690002,326.690002,323.730011,151460000,326.23999
13/6/1989,326.23999,326.23999,322.959991,164870000,323.910004
14/6/1989,323.910004,324.890015,322.799988,170540000,323.829987
15/6/1989,323.829987,323.829987,319.209991,179480000,320.079987
16/6/1989,319.959991,321.359985,318.690002,244510000,321.350006
19/6/1989,321.350006,321.890015,320.399994,130720000,321.890015
20/6/1989,321.890015,322.779999,321.029999,167650000,321.25
21/6/1989,321.25,321.869995,319.25,168830000,320.480011
22/6/1989,320.480011,322.339996,320.200012,176510000,322.320007
23/6/1989,322.320007,328,322.320007,198720000,328
26/6/1989,328,328.149994,326.309998,143600000,326.600006
27/6/1989,326.600006,329.190002,326.589996,171090000,328.440002
28/6/1989,328.440002,328.440002,324.299988,158470000,325.809998
29/6/1989,325.809998,325.809998,319.540009,167100000,319.679993
30/6/1989,319.670013,319.970001,314.380005,170490000,317.980011
3/7/1989,317.980011,319.269989,317.269989,68870000,319.230011
5/7/1989,319.230011,321.220001,317.26001,127710000,320.640015
6/7/1989,320.640015,321.549988,320.450012,140450000,321.549988
7/7/1989,321.549988,325.869995,321.079987,166430000,324.910004
10/7/1989,324.929993,327.070007,324.910004,131870000,327.070007
11/7/1989,327.070007,330.420013,327.070007,171590000,328.779999
12/7/1989,328.779999,330.390015,327.920013,160550000,329.809998
13/7/1989,329.809998,330.369995,329.079987,153820000,329.950012
14/7/1989,329.959991,331.890015,327.130005,183480000,331.839996
17/7/1989,331.779999,333.019989,331.019989,131960000,332.440002
18/7/1989,332.420013,332.440002,330.75,152350000,331.350006
19/7/1989,331.369995,335.730011,331.350006,215740000,335.730011
20/7/1989,335.73999,337.399994,333.220001,204590000,333.51001
21/7/1989,333.5,335.910004,332.459991,174880000,335.899994
24/7/1989,335.899994,335.899994,333.440002,136260000,333.670013
25/7/1989,333.670013,336.290009,332.600006,179270000,333.880005
26/7/1989,333.880005,338.049988,333.190002,188270000,338.049988
27/7/1989,338.049988,342,338.049988,213680000,341.98999
28/7/1989,341.940002,342.959991,341.299988,180610000,342.149994
31/7/1989,342.130005,346.079987,342.019989,166650000,346.079987
1/8/1989,346.079987,347.98999,342.929993,225280000,343.75
2/8/1989,343.75,344.339996,342.470001,181760000,344.339996
3/8/1989,344.339996,345.220001,343.809998,168690000,344.73999
4/8/1989,344.73999,345.420013,342.600006,169750000,343.920013
7/8/1989,343.920013,349.420013,343.910004,197580000,349.410004
8/8/1989,349.410004,349.839996,348.279999,200340000,349.350006
9/8/1989,349.299988,351,346.859985,209900000,346.940002
10/8/1989,346.940002,349.779999,345.309998,198660000,348.25
11/8/1989,348.279999,351.179993,344.01001,197550000,344.73999
14/8/1989,344.709991,345.440002,341.959991,142010000,343.059998
15/8/1989,343.059998,345.029999,343.049988,148770000,344.709991
16/8/1989,344.709991,346.369995,344.709991,150060000,345.660004
17/8/1989,345.660004,346.390015,342.970001,157560000,344.450012
18/8/1989,344.450012,346.029999,343.890015,145810000,346.029999
21/8/1989,346.029999,346.25,340.549988,136800000,340.670013
22/8/1989,340.670013,341.25,339,141930000,341.190002
23/8/1989,341.190002,344.799988,341.190002,159640000,344.700012
24/8/1989,344.700012,351.519989,344.700012,225520000,351.519989
25/8/1989,351.519989,352.730011,350.089996,165930000,350.519989
28/8/1989,350.519989,352.089996,349.079987,131180000,352.089996
29/8/1989,352.089996,352.119995,348.859985,175210000,349.839996
30/8/1989,349.839996,352.269989,348.660004,174350000,350.649994
31/8/1989,350.649994,351.450012,350.209991,144820000,351.450012
1/9/1989,351.450012,353.899994,350.880005,133300000,353.730011
5/9/1989,353.730011,354.130005,351.820007,145180000,352.559998
6/9/1989,352.559998,352.559998,347.980011,161800000,349.23999
7/9/1989,349.23999,350.309998,348.149994,160160000,348.350006
8/9/1989,348.350006,349.179993,345.73999,154090000,348.76001
11/9/1989,348.76001,348.76001,345.910004,126020000,347.660004
12/9/1989,347.660004,349.459991,347.5,142140000,348.700012
13/9/1989,348.700012,350.100006,345.459991,175330000,345.459991
14/9/1989,345.459991,345.609985,342.549988,149250000,343.160004
15/9/1989,343.160004,345.059998,341.369995,234860000,345.059998
18/9/1989,345.059998,346.839996,344.600006,136940000,346.730011
19/9/1989,346.730011,348.170013,346.440002,141610000,346.549988
20/9/1989,346.549988,347.269989,346.179993,136640000,346.470001
21/9/1989,346.470001,348.459991,344.959991,146930000,345.700012
22/9/1989,345.700012,347.570007,345.690002,133350000,347.049988
25/9/1989,347.049988,347.049988,343.700012,121130000,344.230011
26/9/1989,344.230011,347.019989,344.130005,158350000,344.329987
27/9/1989,344.329987,345.470001,342.850006,158400000,345.100006
28/9/1989,345.100006,348.609985,345.100006,164240000,348.600006
29/9/1989,348.600006,350.309998,348.119995,155300000,349.149994
2/10/1989,349.149994,350.98999,348.350006,127410000,350.869995
3/10/1989,350.869995,354.730011,350.850006,182550000,354.709991
4/10/1989,354.709991,357.48999,354.709991,194590000,356.940002
5/10/1989,356.940002,357.630005,356.279999,177890000,356.970001
6/10/1989,356.970001,359.049988,356.970001,172520000,358.779999
9/10/1989,358.76001,359.859985,358.059998,86810000,359.799988
10/10/1989,359.799988,360.440002,358.109985,147560000,359.130005
11/10/1989,359.130005,359.130005,356.079987,164070000,356.98999
12/10/1989,356.98999,356.98999,354.910004,160120000,355.390015
13/10/1989,355.390015,355.529999,332.809998,251170000,333.649994
16/10/1989,333.649994,342.869995,327.119995,416290000,342.850006
17/10/1989,342.839996,342.850006,335.690002,224070000,341.160004
18/10/1989,341.160004,343.390015,339.029999,166900000,341.76001
19/10/1989,341.76001,348.820007,341.76001,198120000,347.130005
